file,chi2,convergence,niter,neval,regPen,prior,regul,mu,gamma,tau,wavemin,wavemax,spectral_feature
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NaI-wave-2.198-2.218um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.198-2.218_regul-hyperbolic_mu-1.0_tau-0.01_fov-44_pixSc-0.7.fits,3.96506648733,False,4599,5000,1.859920613402,Dirac,hyperbolic,1.0,,0.01,2.198,2.218,NaI
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NaI-wave-2.198-2.218um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.198-2.218_regul-hyperbolic_mu-1.0_tau-1.0_fov-44_pixSc-0.7.fits,3.965108385164,False,4553,5000,0.09024012989903,Dirac,hyperbolic,1.0,,1.0,2.198,2.218,NaI
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NaI-wave-2.198-2.218um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.198-2.218_regul-hyperbolic_mu-316.22776601683796_tau-1e-06_fov-44_pixSc-0.7.fits,3.977794535309,True,4218,4604,1.483694108179,Dirac,hyperbolic,316.22776601683796,,1e-06,2.198,2.218,NaI
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NaI-wave-2.198-2.218um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.198-2.218_regul-hyperbolic_mu-316.22776601683796_tau-0.0001_fov-44_pixSc-0.7.fits,3.977779895673,True,4042,4374,1.470047742652,Dirac,hyperbolic,316.22776601683796,,0.0001,2.198,2.218,NaI
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NaI-wave-2.198-2.218um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.198-2.218_regul-hyperbolic_mu-316.22776601683796_tau-0.01_fov-44_pixSc-0.7.fits,3.978123679874,False,4618,5000,1.127188966045,Dirac,hyperbolic,316.22776601683796,,0.01,2.198,2.218,NaI
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NaI-wave-2.198-2.218um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.198-2.218_regul-hyperbolic_mu-316.22776601683796_tau-1.0_fov-44_pixSc-0.7.fits,3.965240085941,False,4588,5000,0.08050652719185,Dirac,hyperbolic,316.22776601683796,,1.0,2.198,2.218,NaI
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NaI-wave-2.198-2.218um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.198-2.218_regul-hyperbolic_mu-100000.0_tau-1e-06_fov-44_pixSc-0.7.fits,4.256110862739,False,4943,5000,0.9050652030389,Dirac,hyperbolic,100000.0,,1e-06,2.198,2.218,NaI
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NaI-wave-2.198-2.218um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.198-2.218_regul-hyperbolic_mu-100000.0_tau-0.0001_fov-44_pixSc-0.7.fits,4.252801672209,True,3359,3658,0.887712662688,Dirac,hyperbolic,100000.0,,0.0001,2.198,2.218,NaI
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NaI-wave-2.198-2.218um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.198-2.218_regul-hyperbolic_mu-100000.0_tau-0.01_fov-44_pixSc-0.7.fits,4.272266822297,True,681,816,0.5715908545781,Dirac,hyperbolic,100000.0,,0.01,2.198,2.218,NaI
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NaI-wave-2.198-2.218um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.198-2.218_regul-hyperbolic_mu-100000.0_tau-1.0_fov-44_pixSc-0.7.fits,4.036139299244,True,777,880,0.01489695792258,Dirac,hyperbolic,100000.0,,1.0,2.198,2.218,NaI
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NIII-wave-2.237-2.261um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.237-2.261_regul-compactness_mu-0.0_gamma-1.0_fov-44_pixSc-0.7.fits,3.931920441017,True,1653,1871,0.0,Dirac,compactness,0.0,1.0,,2.237,2.261,NIII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NIII-wave-2.237-2.261um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.237-2.261_regul-compactness_mu-0.0_gamma-50.5_fov-44_pixSc-0.7.fits,3.931920441017,True,1653,1871,0.0,Dirac,compactness,0.0,50.5,,2.237,2.261,NIII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NIII-wave-2.237-2.261um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.237-2.261_regul-compactness_mu-0.0_gamma-100.0_fov-44_pixSc-0.7.fits,3.931920441017,True,1653,1871,0.0,Dirac,compactness,0.0,100.0,,2.237,2.261,NIII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NIII-wave-2.237-2.261um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.237-2.261_regul-compactness_mu-1.0_gamma-1.0_fov-44_pixSc-0.7.fits,3.93192044222,True,1378,1534,1.339995109052,Dirac,compactness,1.0,1.0,,2.237,2.261,NIII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NIII-wave-2.237-2.261um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.237-2.261_regul-compactness_mu-1.0_gamma-50.5_fov-44_pixSc-0.7.fits,3.931920441022,True,1565,1728,0.1177567758816,Dirac,compactness,1.0,50.5,,2.237,2.261,NIII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NIII-wave-2.237-2.261um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.237-2.261_regul-compactness_mu-1.0_gamma-100.0_fov-44_pixSc-0.7.fits,3.93192044102,True,1659,1842,0.1173996254041,Dirac,compactness,1.0,100.0,,2.237,2.261,NIII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NIII-wave-2.237-2.261um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.237-2.261_regul-compactness_mu-316.22776601683796_gamma-1.0_fov-44_pixSc-0.7.fits,3.932805066538,True,2674,2981,1.309581976966,Dirac,compactness,316.22776601683796,1.0,,2.237,2.261,NIII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NIII-wave-2.237-2.261um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.237-2.261_regul-compactness_mu-316.22776601683796_gamma-50.5_fov-44_pixSc-0.7.fits,3.931921096657,True,1697,1886,0.1177209593958,Dirac,compactness,316.22776601683796,50.5,,2.237,2.261,NIII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NIII-wave-2.237-2.261um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.237-2.261_regul-compactness_mu-316.22776601683796_gamma-100.0_fov-44_pixSc-0.7.fits,3.931921095244,True,1610,1803,0.1173638735098,Dirac,compactness,316.22776601683796,100.0,,2.237,2.261,NIII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NIII-wave-2.237-2.261um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.237-2.261_regul-compactness_mu-100000.0_gamma-1.0_fov-44_pixSc-0.7.fits,4.546004087492,True,1594,1773,0.2729452739094,Dirac,compactness,100000.0,1.0,,2.237,2.261,NIII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NIII-wave-2.237-2.261um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.237-2.261_regul-compactness_mu-100000.0_gamma-50.5_fov-44_pixSc-0.7.fits,3.980460588053,True,4029,4457,0.05109427529046,Dirac,compactness,100000.0,50.5,,2.237,2.261,NIII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NIII-wave-2.237-2.261um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.237-2.261_regul-compactness_mu-100000.0_gamma-100.0_fov-44_pixSc-0.7.fits,3.981132574879,True,3345,3683,0.05080222421173,Dirac,compactness,100000.0,100.0,,2.237,2.261,NIII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NIII-wave-2.237-2.261um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.237-2.261_regul-hyperbolic_mu-0.0_tau-1e-06_fov-44_pixSc-0.7.fits,3.931920441017,True,1653,1871,0.0,Dirac,hyperbolic,0.0,,1e-06,2.237,2.261,NIII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NIII-wave-2.237-2.261um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.237-2.261_regul-hyperbolic_mu-0.0_tau-0.0001_fov-44_pixSc-0.7.fits,3.931920441017,True,1653,1871,0.0,Dirac,hyperbolic,0.0,,0.0001,2.237,2.261,NIII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NIII-wave-2.237-2.261um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.237-2.261_regul-hyperbolic_mu-0.0_tau-0.01_fov-44_pixSc-0.7.fits,3.931920441017,True,1653,1871,0.0,Dirac,hyperbolic,0.0,,0.01,2.237,2.261,NIII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NIII-wave-2.237-2.261um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.237-2.261_regul-hyperbolic_mu-0.0_tau-1.0_fov-44_pixSc-0.7.fits,3.931920441017,True,1653,1871,0.0,Dirac,hyperbolic,0.0,,1.0,2.237,2.261,NIII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NIII-wave-2.237-2.261um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.237-2.261_regul-hyperbolic_mu-1.0_tau-1e-06_fov-44_pixSc-0.7.fits,3.93192044324,True,1913,2123,2.885016482378,Dirac,hyperbolic,1.0,,1e-06,2.237,2.261,NIII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NIII-wave-2.237-2.261um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.237-2.261_regul-hyperbolic_mu-1.0_tau-0.0001_fov-44_pixSc-0.7.fits,3.931920443035,True,1671,1887,2.873324737108,Dirac,hyperbolic,1.0,,0.0001,2.237,2.261,NIII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NIII-wave-2.237-2.261um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.237-2.261_regul-hyperbolic_mu-1.0_tau-0.01_fov-44_pixSc-0.7.fits,3.931920443085,True,1518,1675,2.557346704787,Dirac,hyperbolic,1.0,,0.01,2.237,2.261,NIII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NIII-wave-2.237-2.261um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.237-2.261_regul-hyperbolic_mu-1.0_tau-1.0_fov-44_pixSc-0.7.fits,3.931920441049,True,1627,1801,0.1916732802083,Dirac,hyperbolic,1.0,,1.0,2.237,2.261,NIII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NIII-wave-2.237-2.261um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.237-2.261_regul-hyperbolic_mu-316.22776601683796_tau-1e-06_fov-44_pixSc-0.7.fits,3.938712648065,True,2907,3177,2.629644772697,Dirac,hyperbolic,316.22776601683796,,1e-06,2.237,2.261,NIII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NIII-wave-2.237-2.261um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.237-2.261_regul-hyperbolic_mu-316.22776601683796_tau-0.0001_fov-44_pixSc-0.7.fits,3.938684690662,True,2941,3221,2.61881556999,Dirac,hyperbolic,316.22776601683796,,0.0001,2.237,2.261,NIII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NIII-wave-2.237-2.261um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.237-2.261_regul-hyperbolic_mu-316.22776601683796_tau-0.01_fov-44_pixSc-0.7.fits,3.939170117061,True,3113,3423,2.279072170399,Dirac,hyperbolic,316.22776601683796,,0.01,2.237,2.261,NIII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NIII-wave-2.237-2.261um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.237-2.261_regul-hyperbolic_mu-316.22776601683796_tau-1.0_fov-44_pixSc-0.7.fits,3.931925049988,True,1564,1714,0.1914207142662,Dirac,hyperbolic,316.22776601683796,,1.0,2.237,2.261,NIII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NIII-wave-2.237-2.261um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.237-2.261_regul-hyperbolic_mu-100000.0_tau-1e-06_fov-44_pixSc-0.7.fits,4.551163767943,True,4620,4732,0.9411353183399,Dirac,hyperbolic,100000.0,,1e-06,2.237,2.261,NIII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NIII-wave-2.237-2.261um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.237-2.261_regul-hyperbolic_mu-100000.0_tau-0.0001_fov-44_pixSc-0.7.fits,4.549233144516,True,1232,1342,0.9239969329066,Dirac,hyperbolic,100000.0,,0.0001,2.237,2.261,NIII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NIII-wave-2.237-2.261um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.237-2.261_regul-hyperbolic_mu-100000.0_tau-0.01_fov-44_pixSc-0.7.fits,4.661541368042,True,972,1087,0.6106103349232,Dirac,hyperbolic,100000.0,,0.01,2.237,2.261,NIII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_NIII-wave-2.237-2.261um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.237-2.261_regul-hyperbolic_mu-100000.0_tau-1.0_fov-44_pixSc-0.7.fits,4.107017732102,True,1036,1249,0.02281030788124,Dirac,hyperbolic,100000.0,,1.0,2.237,2.261,NIII
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO2-0-wave-2.2934-2.298um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.2934-2.298_regul-compactness_mu-0.0_gamma-1.0_fov-44_pixSc-0.7.fits,33.60291275295,True,886,979,0.0,Dirac,compactness,0.0,1.0,,2.2934,2.298,CO2-0
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO2-0-wave-2.2934-2.298um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.2934-2.298_regul-compactness_mu-0.0_gamma-50.5_fov-44_pixSc-0.7.fits,33.60291275295,True,886,979,0.0,Dirac,compactness,0.0,50.5,,2.2934,2.298,CO2-0
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO2-0-wave-2.2934-2.298um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.2934-2.298_regul-compactness_mu-0.0_gamma-100.0_fov-44_pixSc-0.7.fits,33.60291275295,True,886,979,0.0,Dirac,compactness,0.0,100.0,,2.2934,2.298,CO2-0
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO2-0-wave-2.2934-2.298um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.2934-2.298_regul-compactness_mu-1.0_gamma-1.0_fov-44_pixSc-0.7.fits,33.60291277967,True,913,1039,1.223202049521,Dirac,compactness,1.0,1.0,,2.2934,2.298,CO2-0
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO2-0-wave-2.2934-2.298um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.2934-2.298_regul-compactness_mu-1.0_gamma-50.5_fov-44_pixSc-0.7.fits,33.60291275388,True,252,315,0.1059796783851,Dirac,compactness,1.0,50.5,,2.2934,2.298,CO2-0
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO2-0-wave-2.2934-2.298um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.2934-2.298_regul-compactness_mu-1.0_gamma-100.0_fov-44_pixSc-0.7.fits,33.60291275339,True,1380,1506,0.1056537654907,Dirac,compactness,1.0,100.0,,2.2934,2.298,CO2-0
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO2-0-wave-2.2934-2.298um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.2934-2.298_regul-compactness_mu-316.22776601683796_gamma-1.0_fov-44_pixSc-0.7.fits,33.63658705871,False,4606,5000,0.6184608804342,Dirac,compactness,316.22776601683796,1.0,,2.2934,2.298,CO2-0
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO2-0-wave-2.2934-2.298um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.2934-2.298_regul-compactness_mu-316.22776601683796_gamma-50.5_fov-44_pixSc-0.7.fits,33.60309291175,True,2586,2820,0.1047018598576,Dirac,compactness,316.22776601683796,50.5,,2.2934,2.298,CO2-0
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO2-0-wave-2.2934-2.298um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.2934-2.298_regul-compactness_mu-316.22776601683796_gamma-100.0_fov-44_pixSc-0.7.fits,33.60309500768,True,1903,2093,0.1043619247353,Dirac,compactness,316.22776601683796,100.0,,2.2934,2.298,CO2-0
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO2-0-wave-2.2934-2.298um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.2934-2.298_regul-compactness_mu-100000.0_gamma-1.0_fov-44_pixSc-0.7.fits,35.30208492675,True,813,886,0.2260224514865,Dirac,compactness,100000.0,1.0,,2.2934,2.298,CO2-0
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO2-0-wave-2.2934-2.298um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.2934-2.298_regul-compactness_mu-100000.0_gamma-50.5_fov-44_pixSc-0.7.fits,33.8091391076,True,534,657,0.04013241771648,Dirac,compactness,100000.0,50.5,,2.2934,2.298,CO2-0
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO2-0-wave-2.2934-2.298um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.2934-2.298_regul-compactness_mu-100000.0_gamma-100.0_fov-44_pixSc-0.7.fits,33.80873671623,True,458,528,0.0400112337157,Dirac,compactness,100000.0,100.0,,2.2934,2.298,CO2-0
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO2-0-wave-2.2934-2.298um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.2934-2.298_regul-hyperbolic_mu-0.0_tau-1e-06_fov-44_pixSc-0.7.fits,33.60291275295,True,886,979,0.0,Dirac,hyperbolic,0.0,,1e-06,2.2934,2.298,CO2-0
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO2-0-wave-2.2934-2.298um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.2934-2.298_regul-hyperbolic_mu-0.0_tau-0.0001_fov-44_pixSc-0.7.fits,33.60291275295,True,886,979,0.0,Dirac,hyperbolic,0.0,,0.0001,2.2934,2.298,CO2-0
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO2-0-wave-2.2934-2.298um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.2934-2.298_regul-hyperbolic_mu-0.0_tau-0.01_fov-44_pixSc-0.7.fits,33.60291275295,True,886,979,0.0,Dirac,hyperbolic,0.0,,0.01,2.2934,2.298,CO2-0
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO2-0-wave-2.2934-2.298um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.2934-2.298_regul-hyperbolic_mu-0.0_tau-1.0_fov-44_pixSc-0.7.fits,33.60291275295,True,886,979,0.0,Dirac,hyperbolic,0.0,,1.0,2.2934,2.298,CO2-0
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO2-0-wave-2.2934-2.298um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.2934-2.298_regul-hyperbolic_mu-1.0_tau-1e-06_fov-44_pixSc-0.7.fits,33.60291279843,True,78,105,2.970445955598,Dirac,hyperbolic,1.0,,1e-06,2.2934,2.298,CO2-0
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO2-0-wave-2.2934-2.298um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.2934-2.298_regul-hyperbolic_mu-1.0_tau-0.0001_fov-44_pixSc-0.7.fits,33.60291280123,True,369,408,2.956657748633,Dirac,hyperbolic,1.0,,0.0001,2.2934,2.298,CO2-0
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO2-0-wave-2.2934-2.298um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.2934-2.298_regul-hyperbolic_mu-1.0_tau-0.01_fov-44_pixSc-0.7.fits,33.60291280168,True,31,57,2.608529056005,Dirac,hyperbolic,1.0,,0.01,2.2934,2.298,CO2-0
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO2-0-wave-2.2934-2.298um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.2934-2.298_regul-hyperbolic_mu-1.0_tau-1.0_fov-44_pixSc-0.7.fits,33.60291275599,True,33,66,0.177871996128,Dirac,hyperbolic,1.0,,1.0,2.2934,2.298,CO2-0
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO2-0-wave-2.2934-2.298um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.2934-2.298_regul-hyperbolic_mu-316.22776601683796_tau-1e-06_fov-44_pixSc-0.7.fits,33.69959684785,True,777,865,1.245460098594,Dirac,hyperbolic,316.22776601683796,,1e-06,2.2934,2.298,CO2-0
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO2-0-wave-2.2934-2.298um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.2934-2.298_regul-hyperbolic_mu-316.22776601683796_tau-0.0001_fov-44_pixSc-0.7.fits,33.69941573388,True,749,877,1.232887757319,Dirac,hyperbolic,316.22776601683796,,0.0001,2.2934,2.298,CO2-0
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO2-0-wave-2.2934-2.298um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.2934-2.298_regul-hyperbolic_mu-316.22776601683796_tau-0.01_fov-44_pixSc-0.7.fits,33.69670977074,True,405,456,0.8826224806326,Dirac,hyperbolic,316.22776601683796,,0.01,2.2934,2.298,CO2-0
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO2-0-wave-2.2934-2.298um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.2934-2.298_regul-hyperbolic_mu-316.22776601683796_tau-1.0_fov-44_pixSc-0.7.fits,33.60357373015,True,2975,3357,0.1325761673641,Dirac,hyperbolic,316.22776601683796,,1.0,2.2934,2.298,CO2-0
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO2-0-wave-2.2934-2.298um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.2934-2.298_regul-hyperbolic_mu-100000.0_tau-1e-06_fov-44_pixSc-0.7.fits,35.19832555808,False,4878,5000,0.8271919292718,Dirac,hyperbolic,100000.0,,1e-06,2.2934,2.298,CO2-0
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO2-0-wave-2.2934-2.298um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.2934-2.298_regul-hyperbolic_mu-100000.0_tau-0.0001_fov-44_pixSc-0.7.fits,35.16984554712,True,636,695,0.8062382059545,Dirac,hyperbolic,100000.0,,0.0001,2.2934,2.298,CO2-0
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO2-0-wave-2.2934-2.298um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.2934-2.298_regul-hyperbolic_mu-100000.0_tau-0.01_fov-44_pixSc-0.7.fits,35.33720654172,True,12,75,0.47529443972,Dirac,hyperbolic,100000.0,,0.01,2.2934,2.298,CO2-0
