file,chi2,convergence,niter,neval,regPen,prior,regul,mu,gamma,tau,wavemin,wavemax
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-8.0-8.5um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-8.0-8.5_regul-hyperbolic_mu-100000.0_tau-1.0_fov-352_pixSc-2.8.fits,29.50173001643,True,96,262,0.01613958492756,Dirac,hyperbolic,100000,,1,8,8.5
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-8.5-9.0um-reg-compactness_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-8.5-9.0_regul-compactness_mu-1.0_gamma-1.0_fov-352_pixSc-2.8.fits,0.535393309948,True,434,477,50.82217133398,Dirac,compactness,1,1,,8.5,9
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-8.5-9.0um-reg-compactness_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-8.5-9.0_regul-compactness_mu-1.0_gamma-50.5_fov-352_pixSc-2.8.fits,0.4931098526287,True,652,721,0.484515383974,Dirac,compactness,1,50.5,,8.5,9
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-8.5-9.0um-reg-compactness_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-8.5-9.0_regul-compactness_mu-1.0_gamma-100.0_fov-352_pixSc-2.8.fits,0.493241971655,True,432,501,0.4131194763107,Dirac,compactness,1,100,,8.5,9
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-8.5-9.0um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-8.5-9.0_regul-hyperbolic_mu-0.0_tau-1e-06_fov-352_pixSc-2.8.fits,0.4935375250652,True,1515,1623,0,Dirac,hyperbolic,0,,1E-06,8.5,9
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-8.5-9.0um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-8.5-9.0_regul-hyperbolic_mu-0.0_tau-0.0001_fov-352_pixSc-2.8.fits,0.4935375250652,True,1515,1623,0,Dirac,hyperbolic,0,,0.0001,8.5,9
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-8.5-9.0um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-8.5-9.0_regul-hyperbolic_mu-0.0_tau-0.01_fov-352_pixSc-2.8.fits,0.4935375250652,True,1515,1623,0,Dirac,hyperbolic,0,,0.01,8.5,9
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-8.5-9.0um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-8.5-9.0_regul-hyperbolic_mu-0.0_tau-1.0_fov-352_pixSc-2.8.fits,0.4935375250652,True,1515,1623,0,Dirac,hyperbolic,0,,1,8.5,9
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-8.5-9.0um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-8.5-9.0_regul-hyperbolic_mu-1.0_tau-1e-06_fov-352_pixSc-2.8.fits,0.4935559240296,True,1470,1611,3.694658712063,Dirac,hyperbolic,1,,1E-06,8.5,9
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-8.5-9.0um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-8.5-9.0_regul-hyperbolic_mu-1.0_tau-0.0001_fov-352_pixSc-2.8.fits,0.4935549957807,True,1406,1497,3.659962923557,Dirac,hyperbolic,1,,0.0001,8.5,9
