wvl_list,LD_redchi2,alpha_mean,alpha_median,alpha_err_16,alpha_err_84,theta_mean,theta_median,theta_err_16,theta_err_84
4.888258899882203e-06,2.7674974980093725,40.47276919571284,1.1847424113583551,0.354394381618257,1.0371203868017298,2.6435512684728477e-08,2.7294786304493315e-08,3.976705021036455e-09,1.908913078648319e-09
4.800834631168982e-06,2.9605955431298434,41.24708037825126,1.1933852815804729,0.3064148720016996,0.25578270596455166,2.7023182249057486e-08,2.787460845996638e-08,2.6436681055492756e-09,1.6366431388077149e-09
4.7186194933601655e-06,3.018159561765047,50.80557662790111,1.2066747689599124,0.28370630734716173,0.9461776664663899,2.6698030825104225e-08,2.7688600793280563e-08,4.151739146865037e-09,1.6659206318938322e-09
4.639124199457001e-06,2.7393907957731978,1.1123262273840737,1.1421788536036348,0.28982447154728175,0.191797196199621,2.7537498070726775e-08,2.7827730701317912e-08,1.6020965955310718e-09,1.4383484308877029e-09
4.560194156510988e-06,2.6644792552691494,24.62125021058365,1.1900786936886405,0.3232107883385317,0.2877006772558335,2.6176559983119532e-08,2.7017327541289812e-08,2.6965170037224906e-09,1.679117574248242e-09
8.011954378162045e-06,2.436865542426962,11.053626835884188,1.0649520957988046,0.6475144879087564,0.46665669168701784,4.857300494647816e-08,4.829767207593276e-08,4.556600646071089e-09,6.434210578918972e-09
8.285151125164703e-06,7.298602095104772,33.81798001491437,1.1390808760922615,0.4537020590832028,0.29981606100686387,5.0195830187578775e-08,5.106274751532924e-08,4.742158839704406e-09,3.903107305027347e-09
8.552988219889812e-06,14.496796927389196,4.163848478836231,1.1733549182278586,0.264364634633765,0.18769657723918698,5.678117478073637e-08,5.7453391748234436e-08,3.5005860063988506e-09,3.080664063303522e-09
8.815465662337374e-06,35.78162797672072,1.274587375060222,1.2093899289403751,0.12400803852887421,0.10050226100553883,7.127691625292088e-08,7.122421330202166e-08,2.2624035432175188e-09,2.1503030623125644e-09
9.072582543012686e-06,63.69311117736908,0.011323209895141571,0.015424677517953313,0.01212775647012569,0.02822484283104659,2.1421322281822117e-07,2.135159932108358e-07,4.916452790330644e-09,5.482523277764881e-09
9.32433977141045e-06,12.553549211531552,3.8707826807915957,5.604839370101297,5.56698988844911,0.10179123339269669,2.06559416540514e-07,1.762696596784678e-07,1.2281528537477066e-09,9.0660874618291e-08
9.570737347530667e-06,4.2363560130308615,1.2276775321368483,0.809209625517577,0.6392072226740769,0.7841949507045706,4.856484762987986e-07,4.5110569971964643e-07,3.737826060682798e-08,1.0662714344973877e-07
9.811775271373335e-06,5.389196766467052,18.682951039656032,6.817580176810727,0.34021515133666114,0.42748797231327984,3.214029815984813e-07,2.9354124582490573e-07,3.4046845099945554e-09,3.982413147752065e-09
1.0047452633443754e-05,26.927338187699224,0.3783815762106027,0.02953186947510135,0.02277027894406642,0.06433790111703638,4.287588970707964e-07,4.0864713221518456e-07,6.835700621723923e-09,8.48302769897985e-09
1.0277770343236625e-05,15.006559453097083,0.04287542411253353,0.03982149150032617,0.03257605458185032,0.08602646097763968,3.5865599070934284e-07,3.373838270275051e-07,8.052999775708216e-09,1.229495891847107e-08
1.0502728400751948e-05,7.401572459464482,24.8306278909358,6.580562806313591,0.30826791348068205,0.3293689821697736,3.355954260620522e-07,3.061364161036831e-07,3.2379228896225056e-09,5.30545185443877e-09
1.0722326805989724e-05,10.19691897714408,0.7066641139548191,0.12507488243993564,0.09583985629529748,0.43858656211670716,4.551382310598443e-07,4.189522116715437e-07,1.0253171785896641e-08,1.66652165580358e-08
1.093656464945525e-05,7.8523788518937785,0.3874257583834619,0.22709612835716497,0.18193686293012032,0.5827823615100222,3.2924919039695647e-07,3.2211922449429287e-07,8.93340071888344e-09,2.146197671099856e-08
1.1145442840643227e-05,10.508924086124681,0.6165749680928483,0.05865212558247607,0.0440274462064901,0.14085027301842218,3.1473766479651857e-07,3.06612990521114e-07,7.359871003269113e-09,7.901611121452751e-09
1.1348961379553657e-05,8.520861968419194,0.4127124369362644,0.10008089397325448,0.07736061821441059,0.23283248953396635,2.832300790242083e-07,2.7674933197529014e-07,6.0311792604234e-09,8.831379674672681e-09
1.1547120266186539e-05,6.321908409204739,4.057215853653411,4.967923996335131,4.664979440966225,2.6788396938263235,2.876057392778501e-07,3.013347270697668e-07,8.663394462616769e-08,4.3889323621232106e-08
1.1739918591047172e-05,3.2584240305642145,4.831060466071531,5.402016160528683,1.185265115565862,0.31040709971792513,4.6105140441813795e-07,3.4569432069767094e-07,7.3880763907686686e-09,2.2031704343232035e-07
1.1927358173124958e-05,3.5352126723141133,1.433527153022496,0.8169810986263928,0.630011977469371,3.7348639623053472,3.169319695036896e-07,3.019535949466984e-07,2.486715163715282e-08,5.001935990701164e-08
